plc,mean_vec
1100고지(휴게소),"[0.0, 0.464537114, 0.0965782329, 0.956899107, 0.926774442, 0.232746318, 0.265680343, 0.320444137, 0.0565859824, 0.127993062, 0.477920234, 0.933914423, 0.0423149019, 0.098402977, 0.453978091, 0.89855057, 0.0251684953, 0.0, 0.0, 0.836758614, 0.19800733, 0.0673281699, 1.22571075, 0.0, 1.19871569, 0.0, 1.42705345, 0.747520626, 0.00706221163, 0.0, 0.597619474, 0.790850699, 0.191389561, 0.90288043, 0.293849438, 1.16395259, 0.22932981, 0.0, 0.0, 0.269477904, 0.445716649, 0.00634864392, 0.0, 1.20533872, 0.0, 0.0, 0.0969829485, 0.0, 0.406435281, 0.0215559974, 0.0, 0.313035846, 1.29891717, 0.0, 0.871813595, 0.0, 0.0, 0.0, 0.464260012, 0.778047383, 0.0, 0.499984741, 0.692848742, 0.0114418892, 0.266318202, 0.332119644, 0.769680917, 0.151263297, 1.00519764, 0.289044589, 0.0, 0.0, 0.0, 0.0135434093, 0.0, 0.0188930929, 0.868660212, 0.324382871, 2.9819448, 0.0657038838, 0.0, 0.394150555, 0.0, 1.55172575, 0.281733811, 1.82549596, 0.522374272, 0.0, 0.313995808, 1.37779558, 1.89962876, 0.78811419, 0.0, 0.072152108, 0.0442085154, 1.55630803, 0.597196817, 1.51083374, 1.64003003, 0.0371891521, 0.0884309188, 0.817409873, 0.0628918558, 0.921484351, 0.0, 0.0, 0.493020356, 0.0, 0.95310539, 0.266077131, 0.0, 0.15291743, 0.387046456, 0.166569605, 0.0, 0.856538773, 0.0, 0.0, 0.0, 1.66487086, 3.02836704, 0.861758292, 1.02964211, 1.48012841, 0.648249447, 0.152782977, 0.120538086, 0.0, 0.0, 1.1040889, 0.0, 0.222043842, 0.0, 0.488262862, 0.0720555633, 2.37914395, 0.0, 0.0647718236, 0.00991193578, 0.370837033, 0.0848774463, 1.05382645, 0.0, 1.53266859, 0.441326439, 1.63498032, 0.0, 1.01861334, 0.230072841, 0.0, 0.472855002, 0.0476171114, 0.0, 0.835753381, 0.222727433, 1.70728636, 2.09087467, 0.553513765, 0.795647979, 0.941720903, 1.35272014, 0.0, 1.10168457, 0.318619043, 0.0, 1.70325124, 0.0, 0.0923035666, 0.0, 0.195289865, 1.3740592, 0.176721439, 0.0, 1.04900599, 0.0, 0.0, 0.0, 0.571100175, 1.33431613, 0.057291422, 2.05739784, 0.500207961, 0.182074934, 1.00177574, 0.136808142, 0.0, 0.849105775, 1.19159174, 0.267398298, 0.577420831, 0.682342947, 0.206029668, 1.33483684, 0.70326215, 0.0, 0.0, 0.84075886, 0.190898165, 1.53420877, 0.0, 0.229047999, 0.0558869839, 0.0262666885, 0.157057032, 2.53979659, 0.113095589, 1.24581683, 1.05113816, 0.390668958, 0.874683976, 0.659867227, 0.569218814, 0.0, 0.283175647, 0.187124923, 0.0, 0.863715887, 0.0988544524, 0.0, 2.50703216, 0.0, 0.987428665, 0.399409086, 0.981047809, 0.0, 0.366077781, 0.0, 1.51466942, 3.06291413, 0.479185104, 0.44397676, 0.205205485, 0.166796967, 0.333871335, 0.177161306, 0.0, 0.591402113, 0.0, 3.21072412, 0.956629992, 0.0, 1.86496747, 0.206118807, 0.216270208, 1.11626232, 0.527431905, 1.63060343, 0.799946964, 1.58661985, 0.0, 0.419234574, 0.781373262, 2.98971725, 0.0, 1.02469277, 0.00594470324, 0.0, 0.337447047, 1.70698202, 0.122459024, 0.333013892, 0.0855938345, 0.0266726129, 0.358675867, 0.75569725, 0.0, 0.917034328, 0.259381503, 0.0, 0.66839236, 0.0, 1.66411853, 1.09228468, 0.183041513, 0.0, 0.584277987, 0.156404644, 0.0113427136, 0.237624258, 0.551308215, 1.42105913, 0.0, 0.0, 0.0, 0.566334486, 0.113032609, 0.0, 0.238122076, 0.543227434, 0.444724262, 0.0, 0.0, 0.736168265, 0.218990892, 0.00270513515, 0.0, 1.02637935, 1.31731141, 0.0198921859, 0.0]"
1100고지습지,"[0.50620675, 0.0, 1.0605601, 0.77088135, 0.0, 0.07476953, 0.15107894, 1.5137948, 0.21763363, 1.0790906, 0.7066913, 0.32574865, 0.07277356, 0.1507519, 0.37290034, 0.07120296, 0.4308524, 0.0, 0.11582503, 1.7315847, 0.02572804, 0.21722065, 0.56976265, 0.27467048, 0.9230319, 0.08658491, 2.0766456, 1.4356099, 0.4514654, 0.2508965, 2.1942232, 0.07074475, 0.0, 0.02003886, 0.05815719, 0.9369736, 0.8101801, 0.0, 0.0, 0.06374272, 0.14078756, 0.59192586, 0.0, 0.28041258, 0.173482, 0.47117648, 0.30188304, 0.21817762, 0.22457014, 0.41157538, 0.37516773, 0.02501306, 0.06747907, 0.16650476, 0.43657413, 0.05489628, 0.0, 0.42000496, 0.89650196, 0.25631627, 0.6009412, 0.97484124, 0.11757498, 0.0, 0.38600078, 1.5297302, 0.23617761, 0.37120005, 0.6011689, 0.4987537, 0.14989787, 0.22154346, 0.00399892, 0.26263222, 0.0, 0.3997029, 0.35955632, 0.21889332, 3.553002, 0.15641536, 0.01432773, 0.0, 0.25425038, 0.2344412, 0.09027545, 1.3478627, 1.277574, 0.0, 0.0, 0.10180882, 0.4825679, 0.624587, 0.26372975, 0.01932186, 0.3150636, 1.198232, 0.60291517, 1.2012614, 0.34089807, 0.12987301, 0.0, 0.9448261, 0.0, 0.13317284, 0.0, 0.00514782, 0.10759626, 0.09705094, 1.9154799, 0.0, 0.28695112, 0.1343801, 0.507455, 0.3701084, 0.29193887, 0.0, 0.96747184, 0.0, 0.24328402, 0.8158031, 2.1571922, 1.1904992, 1.3037789, 2.172929, 0.23516995, 0.7366518, 0.06827509, 0.04017418, 0.84534246, 0.83618766, 1.1197278, 0.2770676, 0.00505753, 0.3524044, 0.46325323, 2.1801233, 0.26804674, 0.33060646, 0.0, 0.17153583, 0.13801545, 0.81318235, 0.0, 2.398815, 0.14207701, 1.689882, 0.0, 0.8744418, 0.0, 0.1302442, 0.6861887, 0.37094295, 0.2333743, 0.3758783, 0.33815113, 2.1812096, 1.3782215, 0.3075924, 0.6685803, 0.16900495, 1.114873, 0.02090191, 0.7859696, 0.8860763, 0.0, 0.52297807, 0.82670367, 0.06239877, 0.0, 0.13293272, 0.34746653, 0.20200785, 0.5665268, 2.4578545, 0.0, 0.26965982, 0.14859682, 0.37350723, 0.5709644, 0.02960487, 0.02272225, 0.44957325, 0.0, 0.11039042, 0.45957458, 0.35013434, 0.37356263, 0.27170447, 0.20314434, 0.37931705, 0.52946746, 0.28579515, 0.9352496, 0.5500874, 0.01424545, 0.0, 0.5578816, 0.14775895, 0.18085088, 0.0, 0.0, 0.20208853, 0.16749182, 0.01870401, 1.2735697, 0.10372661, 0.26311335, 0.7241674, 0.02488371, 0.22130722, 0.8820084, 0.04821991, 0.03267526, 0.22826236, 0.18629117, 0.15743753, 1.4284941, 0.14808577, 0.0, 2.1764064, 0.0, 0.07880214, 0.08981001, 0.619642, 0.0, 0.02618995, 0.0, 1.1035835, 1.927177, 0.89494395, 0.01244151, 0.07401782, 0.4467649, 0.0, 0.0, 0.03837427, 0.0375107, 0.3500744, 1.0665295, 1.3308313, 0.52090377, 2.207553, 0.17006165, 1.1983733, 0.890502, 1.0131094, 1.7840089, 0.06202753, 0.5243168, 0.0, 0.34737507, 0.52825207, 1.7382364, 0.35736775, 0.38858604, 0.17801534, 0.3989446, 0.07099006, 0.78555, 0.03432202, 0.39152575, 0.0, 0.34941205, 1.526727, 0.5350244, 0.01658423, 0.34928498, 0.41467807, 0.0, 0.0, 0.0, 0.9676112, 2.3050013, 0.20456928, 0.5276047, 0.95875126, 0.35784015, 0.07073051, 0.08292249, 0.0, 0.2662152, 0.0, 0.0, 0.0, 2.333967, 0.81357235, 0.1785975, 0.2037563, 0.2641853, 1.1649197, 0.0, 0.52843815, 0.0, 0.8863208, 0.10439189, 0.06413393, 0.8818849, 0.64287543, 1.2156738, 0.01006011]"
가파도,"[0.0481949858, 0.581190646, 1.50552094, 0.438560605, 0.789668202, 0.107614726, 0.672846913, 0.0843070298, 0.0156334527, 0.227682129, 0.267025769, 0.675367534, 0.866362274, 0.387850016, 0.905722618, 0.662096202, 0.629246831, 0.0942533389, 0.283013821, 0.805296063, 0.089784354, 0.872067451, 0.70210439, 0.0102756266, 0.210550711, 0.131082088, 0.235442296, 0.158643872, 0.504187703, 0.138287693, 0.566503644, 0.103826657, 0.0632412359, 1.9359107, 0.339409322, 0.777992427, 0.134294868, 0.914064467, 0.548413813, 0.0451258235, 0.56294781, 0.0496384129, 0.338279158, 0.401654273, 0.258439243, 0.136783332, 0.140567034, 0.682030082, 0.191735163, 0.0730491355, 0.626003861, 0.355998516, 1.61081374, 0.0899645612, 0.0589618012, 0.341708839, 0.0478754081, 0.58416903, 1.23984683, 0.228445053, 0.030275356, 0.8086285, 0.0140458681, 0.419480771, 0.0683595464, 0.55831629, 1.00104916, 0.018068159, 0.138372332, 0.0204393454, 0.50789392, 0.362392306, 0.230564207, 0.385807037, 0.509771407, 1.12913585, 0.817753017, 0.914375484, 0.504486561, 0.0244220756, 0.0711960718, 0.411504626, 0.40559426, 0.171521902, 1.66243625, 1.39341223, 0.891863585, 0.354304999, 0.440504044, 0.689014137, 0.801695704, 0.123328932, 0.0356785133, 0.00732832355, 0.661837578, 3.03353906, 0.0913648382, 0.156565845, 0.22231108, 0.287149429, 0.0260626934, 0.0539484918, 0.222149551, 0.661527097, 0.659135759, 0.444082886, 0.433562696, 0.099823758, 1.19139934, 0.018289607, 0.273404837, 1.26173687, 0.958540022, 0.0999280065, 0.288476229, 0.027636759, 0.59221983, 0.151452929, 0.0476775542, 0.407195866, 1.07200992, 0.18286787, 0.0, 0.880782068, 0.335285544, 0.141471162, 0.945802152, 0.0, 0.0247489009, 0.608478546, 0.254965603, 2.65598917, 0.0, 1.91460967, 0.11801371, 1.69723177, 1.4944911, 0.0354155414, 0.0, 0.0582144037, 0.72924608, 0.53556031, 0.00770235853, 0.512390673, 0.16637741, 2.40614104, 0.510491788, 0.295291632, 0.582954824, 0.0327466726, 0.650368333, 0.539030015, 0.338656276, 1.66635561, 0.0656241551, 0.996763885, 1.29782021, 0.312484771, 0.750502884, 0.15655835, 1.68248761, 0.386605084, 0.230212808, 0.279478997, 0.0, 3.5626359, 0.0, 0.00403429102, 0.624863803, 0.0249151755, 0.985123932, 0.119953074, 0.0184021518, 0.297343731, 0.0854411572, 0.102599442, 0.150801063, 0.35727182, 0.177734867, 0.127746671, 0.354885131, 0.0200202391, 2.13857841, 0.0321079455, 0.288240761, 0.399055392, 0.189738929, 1.15767968, 0.730715156, 0.121315561, 0.218876138, 0.00275106751, 0.0362158567, 0.0971471667, 0.0, 0.105440237, 0.765796483, 0.248552188, 0.459189862, 0.212598816, 0.438322246, 0.0867131948, 0.874126494, 0.341282159, 1.69922805, 0.00999636948, 1.27225101, 0.456510842, 0.817815423, 2.13126969, 0.132940337, 0.156486526, 0.144814551, 1.79451859, 0.0, 0.190543517, 0.375861943, 0.210269734, 0.314571917, 0.332770675, 0.414984822, 0.0800551474, 0.832868814, 0.0659549907, 0.357880414, 0.117379665, 0.206878275, 0.101938531, 0.10694772, 0.312400907, 0.02811772, 0.0668331012, 0.0424545854, 0.861962438, 0.449884683, 0.677563429, 0.945239604, 0.881870687, 1.19119132, 0.161832511, 0.0164707638, 0.241882026, 0.0266739149, 0.255473673, 0.231312841, 0.0832773298, 1.91172016, 0.391463637, 0.334433973, 0.102869734, 0.0774893686, 0.218110189, 0.747970045, 0.435052544, 0.0257327538, 0.621165514, 0.088783659, 1.24643469, 0.15655075, 0.0585149601, 0.0610186718, 0.0854393989, 0.278975904, 0.288654327, 0.151233509, 0.0134621104, 0.693430126, 0.379124671, 1.00207353, 0.106471717, 0.199179232, 0.102246404, 0.0156721175, 0.0, 0.52493149, 0.215639859, 0.176469654, 0.242699072, 0.363108218, 1.35118175, 0.230107039, 0.276183367, 2.90894771, 0.159639567, 0.496129394, 0.0745536312, 1.25620508, 0.0118561983, 0.0853083506, 0.322784692, 0.181211978, 0.20215039, 0.703337669, 1.2370671, 0.185083449, 0.351243168, 0.525332868, 0.110807247, 0.371939689, 0.601939797]"
감귤박물관,"[0.384193838, 0.140640646, 0.0, 0.229497015, 0.0, 0.0432234854, 0.0894211233, 0.0, 0.6808424, 0.312736362, 0.0507083461, 1.69885588, 0.0269822348, 2.34022403, 0.0, 0.0409462862, 0.99654156, 0.180630624, 0.132063106, 0.150458574, 0.0850942582, 0.169336244, 0.205461532, 0.643959105, 0.0432450958, 0.0244555604, 1.25571442, 0.382837951, 0.832249045, 0.0, 0.0525298566, 0.466380715, 0.118266486, 0.0717857704, 2.03831577, 0.0264095049, 0.471666604, 0.0731440932, 1.5055294, 1.37675667, 0.0471874587, 0.0214559995, 0.0, 0.0757001713, 3.969239, 0.750507593, 0.0, 0.156256706, 2.92933536, 0.297264993, 0.0437175483, 0.0111262118, 0.618246853, 0.0891320705, 0.301605076, 0.317587465, 0.0478629954, 0.790321767, 0.0155277234, 3.10502362, 0.0624188557, 1.28066051, 0.0492653772, 2.18931985, 0.00413970556, 0.0978326127, 0.142736703, 0.787661731, 0.0, 0.478375524, 0.0858144909, 0.328750908, 0.0, 0.105179183, 0.0461156443, 0.317752212, 1.28419042, 0.177061021, 1.99146342, 0.0746461526, 0.127494588, 1.09516394, 0.228636608, 0.0889438093, 0.352849901, 0.0, 3.07500148, 1.26777303, 0.131688327, 3.67720056, 1.60700262, 0.0126334513, 4.73089027, 0.0, 0.584138989, 0.191233769, 0.488081425, 0.219599485, 0.178424358, 0.440295547, 0.151636451, 0.00849834364, 0.174845397, 0.0, 0.405302048, 0.371596903, 0.145289987, 0.201721057, 0.0456943065, 0.0, 0.107062668, 4.55999327, 0.0, 0.190357, 2.3040657, 0.0, 0.410174966, 1.80386794, 2.1397481, 1.45192945, 0.863929212, 0.253840834, 0.269320875, 0.137019232, 0.0809347108, 0.0577263013, 1.09143877, 0.316743225, 0.0, 0.0822852626, 0.0631493777, 0.0, 0.0959321484, 2.63419461, 0.0, 3.05383897, 0.667994559, 0.09964744, 0.0632711574, 2.02309537, 1.12924838, 0.154091015, 0.246031761, 0.308935255, 3.24395108, 0.706876636, 0.0, 0.477185637, 4.61598301, 0.0738614723, 0.38119486, 0.181268603, 0.0, 0.241619661, 0.583897769, 0.0, 0.0, 1.1285727, 1.73317838, 0.0, 0.674592912, 0.219268098, 0.180332482, 0.909923971, 0.0, 0.106354013, 0.418149889, 2.79868913, 1.24771619, 0.692148387, 0.20084855, 1.46624219, 0.257424474, 0.0400070623, 1.09385037, 0.0, 0.638431847, 0.89568162, 0.0253385138, 0.0255010761, 0.0, 0.436410725, 0.52933526, 0.333130836, 0.0, 0.88887012, 0.0, 0.0, 0.246779278, 0.103964455, 0.0505222753, 0.0, 0.0567124225, 0.0202404149, 0.0, 0.0735026225, 1.21532321, 0.0643875599, 0.18824178, 0.0417615213, 0.00765514141, 0.205056205, 0.5741328, 0.998857498, 0.0, 0.0, 0.486484379, 0.00726264575, 0.34913376, 2.38467121, 0.143417403, 0.374637455, 0.0493233278, 0.0577497669, 0.0, 0.058950495, 0.0, 1.18968463, 0.148468301, 0.0931958035, 0.155689538, 0.377054036, 0.0936631039, 0.165845737, 0.416116327, 0.716216743, 0.131570727, 0.326219827, 0.972347021, 0.312884182, 0.145938739, 0.00661229854, 0.0, 0.0, 3.75546527, 0.0, 0.0977069288, 0.0974789113, 0.182694048, 0.606579661, 0.0960206091, 0.0, 0.489478588, 0.00930584315, 0.0, 0.615725279, 0.00923682284, 0.158994108, 0.954027057, 0.048163645, 0.780570626, 1.22657645, 0.0829332322, 1.16486704, 1.909284, 0.477665424, 0.000998787116, 0.0193520952, 0.0, 0.223864347, 0.0, 0.123394229, 0.108153872, 0.930315316, 0.735459507, 2.24153066, 0.0, 2.07779026, 2.54905748, 0.110855684, 0.139457628, 0.718284786, 1.87197852, 0.192054376, 2.09705091, 0.0, 0.0, 0.0, 0.160730138, 2.38401198, 0.0587220117, 0.081693925, 0.607111752, 0.0, 0.20998852, 0.275643975, 0.459424645, 0.138656557, 0.0163058098, 0.0725734383, 0.77207464, 0.0416322872, 4.41440821, 0.118105255, 0.0255964305, 0.833389163, 0.472040921, 0.0685534254, 0.0323520713, 0.0]"
거문오름(UNESCO 세계자연유산),"[3.12251568, 0.295921564, 0.18568857, 0.18102701, 0.292847484, 2.23070765, 0.251124948, 0.691990376, 0.817286253, 0.573971033, 0.616831958, 0.013834863, 0.0323547572, 0.648487687, 0.0281428602, 0.169715971, 0.983298957, 0.331449628, 0.0341849029, 1.13273382, 0.666466057, 0.0, 0.146207467, 0.659153104, 1.02750921, 0.541150033, 1.14620137, 0.147261366, 0.332799256, 0.19022952, 0.75091058, 0.218621492, 0.202689886, 0.282202572, 0.175093099, 0.298663676, 1.04264426, 0.987999618, 0.115306519, 0.756221294, 0.139938429, 0.083806619, 1.23238575, 0.056235157, 0.0114002619, 0.0771493465, 0.541273177, 1.50876212, 1.13073587, 0.287458748, 0.285504609, 0.533260882, 0.0606759936, 0.0293748155, 0.0622767583, 0.27654618, 0.122358017, 0.313927293, 0.0414721929, 0.29428035, 0.827122867, 0.0580617227, 0.117334403, 0.297386229, 2.19896603, 0.998208702, 0.060852401, 2.21351862, 2.44865799, 2.62793684, 0.080404155, 0.333234131, 0.183996201, 0.0, 0.388430625, 0.612916827, 0.78976357, 0.00435081543, 0.229550615, 0.00956808031, 0.14020358, 0.101692408, 0.0696489736, 1.0065856, 0.0118743675, 0.787021935, 0.986136258, 0.161848381, 0.0190376677, 0.0142841758, 0.0833757073, 0.959876478, 0.220204532, 0.0259553231, 0.51606524, 1.00103056, 1.54738212, 1.57659078, 2.22849989, 0.218264282, 0.0249554273, 0.806377947, 0.0966360718, 0.693808496, 0.145081282, 0.219157308, 0.0119665656, 1.88560319, 0.583592653, 0.0122366752, 0.154050305, 0.446625173, 0.0568397231, 0.0638559163, 0.1770733, 0.110045865, 0.141238943, 0.229128122, 0.117575184, 1.54222465, 1.1350137, 0.333874673, 0.538908541, 0.812437952, 0.205095336, 0.847101152, 0.182170987, 0.573390007, 0.0249229148, 1.10976124, 0.460815668, 0.429939687, 0.0346675776, 0.0127216028, 0.102629706, 0.0664996207, 0.111200668, 0.707463741, 0.180222124, 0.408400923, 0.580512106, 2.31267214, 0.0465962552, 0.773148239, 0.059815459, 0.0923116952, 0.06578096, 2.14180541, 0.0389223322, 0.139762059, 0.192990795, 0.208087876, 0.305960149, 0.0198829267, 0.279089481, 0.581690192, 2.07799196, 0.166816562, 0.475085109, 1.36764669, 1.39573646, 0.290815353, 0.10129755, 0.191001579, 0.0791085437, 0.0102640642, 0.402568132, 1.13148224, 0.0502328575, 0.0277054626, 0.121100053, 0.237830281, 2.02487731, 0.627683997, 0.0, 0.0431618951, 1.5821228, 0.0330578946, 1.72450888, 0.36183691, 0.437733948, 0.30017361, 0.0946864411, 0.041039288, 0.239177376, 0.189298496, 0.154792935, 0.514133811, 0.117229924, 0.0619493127, 0.934966385, 1.24641097, 0.408725649, 0.189069107, 0.403076321, 0.00891183596, 0.562358022, 0.98526603, 0.399071395, 0.0940294638, 0.381200075, 0.3502509, 0.140666708, 0.173317865, 0.19335039, 0.224433735, 0.0357902758, 0.566328406, 0.0191369094, 0.0469036438, 0.644016802, 0.851120532, 0.19579041, 0.170011446, 0.00918570627, 0.12685369, 1.34292078, 1.51858461, 0.448222458, 2.39463139, 0.0, 0.251391709, 2.1418128, 0.480914325, 1.06765616, 0.510846138, 0.714513719, 1.38447046, 0.215263322, 0.309858054, 0.383489698, 0.537520289, 0.67825222, 1.14175963, 0.144448012, 0.249668404, 0.122815877, 0.116159163, 0.630853713, 0.184578344, 1.28358138, 1.12872553, 0.481431782, 1.67494392, 2.23152161, 0.489300132, 0.125631228, 0.0705340579, 1.71782196, 0.165641978, 0.115228005, 0.487467796, 0.374969661, 0.0514359772, 0.0376655161, 0.175739259, 0.0373031721, 0.601763308, 2.14280224, 0.0227491762, 0.0493962057, 0.225807816, 0.387158483, 1.17010772, 2.34669113, 0.0152934613, 0.0915347561, 0.304154575, 0.747997046, 0.195660993, 0.455489278, 1.76824117, 0.752272248, 0.189348251, 0.0477764495, 1.1392715, 0.24693042, 0.456411541, 0.13527675, 0.0438644662, 0.878961802, 0.0136306668, 0.0273390021, 0.0592707656, 1.96221459, 0.412323654, 0.0275356155, 0.801570892, 0.507281125, 0.567246675, 0.00066397246, 0.70120281, 0.156513825, 0.461799562, 0.670819759, 0.167317078, 0.218267679, 0.584870636, 0.385031581, 0.296262711]"
거슨새미오름,"[0.21253838, 1.3261409, 0.0, 0.3467569, 0.01596539, 0.1569465, 0.0, 0.06122848, 0.3919909, 0.40536422, 0.81077033, 0.42521223, 0.0, 0.0, 0.27231914, 0.19508028, 0.48241717, 0.0, 0.60894084, 0.12263932, 0.0242192, 0.1001093, 0.0, 0.2761622, 1.781353, 0.08921009, 0.7617345, 1.576184, 0.35073322, 0.02655839, 0.59471, 0.05198998, 0.7676251, 1.0448449, 0.3018293, 0.0, 2.2031133, 1.3736488, 0.66854537, 1.0871167, 0.0, 0.2899087, 0.0, 0.12914805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.73386055, 0.0, 0.0, 0.07495135, 0.5392888, 0.30165017, 0.14840594, 0.06554167, 0.3620047, 0.0, 0.23683879, 0.0, 0.0, 0.45465547, 0.41311166, 0.838555, 0.37048388, 3.133953, 0.72838277, 0.26614767, 0.013765, 0.6992264, 0.0, 0.0, 0.0, 2.1335735, 0.08128697, 0.0, 0.0, 0.7705659, 0.5642439, 0.13022405, 0.6447248, 0.63592887, 0.33673623, 0.0, 0.37651315, 0.24710864, 0.11433702, 0.0, 0.35584927, 0.34280944, 0.19691429, 0.0, 0.75864315, 1.3216853, 0.0, 1.4102474, 0.22103584, 1.1217549, 0.0, 0.03221536, 0.0, 0.51264256, 0.14913556, 0.0, 0.0, 0.37629652, 0.49248457, 0.0, 0.06227602, 0.45158827, 0.0, 0.05654582, 0.0, 0.0, 0.0, 0.20441473, 0.0, 0.9327122, 0.8755925, 0.2506302, 0.53887284, 0.1856694, 0.11761326, 0.04606166, 1.8463316, 0.0, 0.8778705, 1.057003, 0.0, 2.748868, 0.0, 0.09858035, 1.186063, 0.0, 0.0, 0.92429507, 0.0, 0.0, 0.8560621, 1.2576051, 0.79406875, 0.09545727, 0.24472797, 0.0, 0.21680106, 1.7712953, 0.0, 0.0, 0.2233871, 1.906548, 0.8008438, 0.5871147, 0.0, 2.1219735, 0.4003535, 0.0, 0.0, 0.3601711, 0.0, 0.0, 0.0, 0.19403782, 0.2593853, 0.04809746, 0.08062602, 0.0, 0.0, 0.48219466, 0.2350126, 0.0, 0.0, 1.2733437, 1.2439206, 0.34072393, 0.20652309, 0.84628075, 1.3865699, 0.0, 0.0300377, 0.5930446, 0.55539525, 0.0, 1.4301873, 0.0, 0.0, 0.0, 0.457888, 0.11559623, 0.61816376, 0.14067294, 0.0, 0.11328541, 0.01774707, 0.17715785, 0.87019277, 0.5377826, 0.86351144, 0.0, 0.3766382, 0.15212154, 0.02305141, 0.00622161, 0.3002259, 0.22878271, 0.0, 0.14150614, 0.23437786, 0.0, 0.57527786, 0.325965, 0.38339543, 0.0, 0.0, 2.0997453, 0.04995276, 0.52797514, 0.08880321, 3.9421778, 0.24160385, 1.217808, 1.651468, 0.8438394, 1.7868624, 0.68781066, 0.69480413, 2.6656137, 0.10715742, 1.9136713, 0.0, 0.0, 0.0, 0.832064, 0.40954146, 0.02459501, 0.56215775, 0.22948597, 0.03964358, 1.5544057, 1.9492211, 0.0, 0.04459864, 1.4994265, 2.4109588, 0.0, 1.8949113, 0.18737535, 0.9202702, 0.0, 0.0, 0.51125526, 2.1439586, 0.25697723, 0.08333545, 0.2277499, 0.0600911, 0.8052429, 1.3788347, 0.5133551, 0.0, 0.17166136, 0.0, 2.1201303, 1.4549708, 0.32774806, 0.0, 0.19803767, 0.3649308, 1.7343166, 0.45394766, 1.0518897, 0.9956561, 0.0, 0.7475202, 0.69522214, 0.04334901, 0.55198455, 0.26570347, 0.40372175, 1.3671979, 0.0, 0.13665575, 0.0, 2.876269, 0.72919554, 0.0, 0.0, 0.0, 0.28931725, 0.06959701, 0.21494173, 0.0, 0.81218326, 0.4875589, 0.4924981, 0.83323884, 0.0, 0.18676148, 0.0]"
